2026-05-23 08:56:41,877 [parser] reading multistream index from /mnt/data/downloads/enwiki-20260401-pages-articles-multistream-index.txt.bz2
2026-05-23 11:39:14,763 [parser] reading multistream index from /mnt/surge-data/enwiki-20260401-pages-articles-multistream-index.txt.bz2
2026-05-23 12:02:19,658 [parser] reading multistream index from /mnt/surge-data/enwiki-20260401-pages-articles-multistream-index.txt.bz2
2026-05-23 12:03:14,777 [parser] got 255166 unique offsets
2026-05-23 12:03:14,780 [parser] limited to first 10 offsets (test mode)
2026-05-23 12:03:16,170 [w325880] worker 9 block @10180767 decompress failed: 
2026-05-23 12:14:15,564 [parser] reading multistream index from /mnt/surge-data/enwiki-20260401-pages-articles-multistream-index.txt.bz2
2026-05-23 12:15:11,833 [parser] got 255166 unique offsets
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 6008 links to 11701 instead of expected 4542 in index "documents_url_key"

2026-05-24 13:53:00,291 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 821630
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 821630
HINT:  Please REINDEX it.

2026-05-24 13:53:10,358 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 822498
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 822498
HINT:  Please REINDEX it.

2026-05-24 13:53:12,529 [loader] link batch failed: right sibling's left-link doesn't match: block 77431 links to 820811 instead of expected 246761 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 77431 links to 820811 instead of expected 246761 in index "links_pkey"

2026-05-24 13:53:16,008 [loader] link batch failed: right sibling's left-link doesn't match: block 15016 links to 52453 instead of expected 37315 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 15016 links to 52453 instead of expected 37315 in index "idx_links_source"

2026-05-24 13:53:27,294 [loader] [LOADER] 587,500 docs written | 20,979,298 links written | 0 docs/min
2026-05-24 13:53:28,456 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 822599
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 822599
HINT:  Please REINDEX it.

2026-05-24 13:53:44,161 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 821119
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 821119
HINT:  Please REINDEX it.

2026-05-24 13:53:45,229 [loader] link batch failed: right sibling's left-link doesn't match: block 286238 links to 821905 instead of expected 455371 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 286238 links to 821905 instead of expected 455371 in index "links_pkey"

2026-05-24 13:54:07,189 [loader] link batch failed: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"

2026-05-24 13:54:08,546 [loader] doc batch failed: right sibling's left-link doesn't match: block 4160 links to 11681 instead of expected 558 in index "documents_url_key"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 4160 links to 11681 instead of expected 558 in index "documents_url_key"

2026-05-24 13:54:10,276 [loader] doc batch failed: invalid page in block 1440 of relation "base/16384/118188"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.DataCorrupted: invalid page in block 1440 of relation "base/16384/118188"

2026-05-24 13:54:27,294 [loader] [LOADER] 588,500 docs written | 20,989,497 links written | 1,000 docs/min
2026-05-24 13:54:37,310 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 822085
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 822085
HINT:  Please REINDEX it.

2026-05-24 13:55:01,974 [loader] link batch failed: right sibling's left-link doesn't match: block 26894 links to 52449 instead of expected 17387 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 26894 links to 52449 instead of expected 17387 in index "idx_links_source"

2026-05-24 13:55:09,190 [loader] link batch failed: right sibling's left-link doesn't match: block 33366 links to 52538 instead of expected 5167 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 33366 links to 52538 instead of expected 5167 in index "idx_links_source"

2026-05-24 13:55:09,656 [loader] link batch failed: heap tid from index tuple (584713,24) points past end of heap page line pointer array at offset 35 of block 150513 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: heap tid from index tuple (584713,24) points past end of heap page line pointer array at offset 35 of block 150513 in index "links_pkey"

2026-05-24 13:55:15,359 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 823075
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 823075
HINT:  Please REINDEX it.

2026-05-24 13:55:27,295 [loader] [LOADER] 589,500 docs written | 21,009,802 links written | 1,000 docs/min
2026-05-24 13:55:41,251 [loader] link batch failed: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"

2026-05-24 13:55:57,231 [loader] link batch failed: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"

2026-05-24 13:56:00,622 [loader] doc batch failed: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"

2026-05-24 13:56:08,026 [loader] link batch failed: right sibling's left-link doesn't match: block 664134 links to 825321 instead of expected 627726 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 664134 links to 825321 instead of expected 627726 in index "links_pkey"

2026-05-24 13:56:09,056 [loader] link batch failed: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 11179 links to 118468 instead of expected 61795 in index "idx_links_target"

2026-05-24 13:56:11,495 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 822269
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 822269
HINT:  Please REINDEX it.

2026-05-24 13:56:27,296 [loader] [LOADER] 590,000 docs written | 21,035,090 links written | 500 docs/min
2026-05-24 13:56:39,507 [loader] link batch failed: right sibling's left-link doesn't match: block 513068 links to 823591 instead of expected 491216 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 513068 links to 823591 instead of expected 491216 in index "links_pkey"

2026-05-24 13:56:39,813 [loader] link batch failed: right sibling's left-link doesn't match: block 251903 links to 819376 instead of expected 460230 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 251903 links to 819376 instead of expected 460230 in index "links_pkey"

2026-05-24 13:56:40,619 [loader] doc batch failed: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"

2026-05-24 13:56:57,320 [loader] link batch failed: right sibling's left-link doesn't match: block 4599 links to 52528 instead of expected 15838 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 4599 links to 52528 instead of expected 15838 in index "idx_links_source"

2026-05-24 13:56:58,006 [loader] link batch failed: right sibling's left-link doesn't match: block 30329 links to 52683 instead of expected 18677 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 30329 links to 52683 instead of expected 18677 in index "idx_links_source"

2026-05-24 13:57:05,986 [loader] link batch failed: right sibling's left-link doesn't match: block 286238 links to 821905 instead of expected 455371 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 286238 links to 821905 instead of expected 455371 in index "links_pkey"

2026-05-24 13:57:20,033 [loader] doc batch failed: right sibling's left-link doesn't match: block 796 links to 11735 instead of expected 6278 in index "documents_url_key"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 796 links to 11735 instead of expected 6278 in index "documents_url_key"

2026-05-24 13:57:27,296 [loader] [LOADER] 591,000 docs written | 21,065,255 links written | 1,000 docs/min
2026-05-24 13:57:28,002 [loader] link batch failed: right sibling's left-link doesn't match: block 65708 links to 118444 instead of expected 2045 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 65708 links to 118444 instead of expected 2045 in index "idx_links_target"

2026-05-24 13:57:28,016 [loader] link batch failed: right sibling's left-link doesn't match: block 3223 links to 118209 instead of expected 56371 in index "idx_links_target"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 3223 links to 118209 instead of expected 56371 in index "idx_links_target"

2026-05-24 13:57:47,144 [loader] link batch failed: right sibling's left-link doesn't match: block 33817 links to 52535 instead of expected 14578 in index "idx_links_source"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 33817 links to 52535 instead of expected 14578 in index "idx_links_source"

2026-05-24 13:57:47,707 [loader] doc batch failed: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 52, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=500,
        ^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 1887 links to 11699 instead of expected 6224 in index "documents_url_key"

2026-05-24 13:57:58,319 [loader] link batch failed: right sibling's left-link doesn't match: block 664134 links to 825321 instead of expected 627726 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: right sibling's left-link doesn't match: block 664134 links to 825321 instead of expected 627726 in index "links_pkey"

2026-05-24 13:57:58,458 [loader] link batch failed: index "links_pkey" contains unexpected zero page at block 822232
HINT:  Please REINDEX it.
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
        page_size=5000,
        ^^^^^^^^^^^^^^^
    )
    ^
  File "/home/stargazer/Desktop/surge-engine/vectorizer-ai/.venv/lib64/python3.14/site-packages/psycopg2/extras.py", line 1299, in execute_values
    cur.execute(b''.join(parts))
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
psycopg2.errors.IndexCorrupted: index "links_pkey" contains unexpected zero page at block 822232
HINT:  Please REINDEX it.

2026-05-24 13:58:19,293 [loader] link batch failed: right sibling's left-link doesn't match: block 405302 links to 818902 instead of expected 314079 in index "links_pkey"
Traceback (most recent call last):
  File "/home/stargazer/Desktop/surge-engine/wiki-parser/loader.py", line 85, in run
    execute_values(
    ~~~~~~~~~~~~~~^
        cur,
        ^^^^
    ...<3 lines>...
